lat,lon,violation_count,peak_hour_share,near_junction,top_violation,score_density,score_peak,score_junction,congestion_impact_score,priority_rank
12.998000000000001,77.554,36,0.1388888888888889,1.0,WRONG PARKING,0.01841359773369801,0.13888888875,0.9999999989999999,0.33698457631684897,357
12.968,77.57000000000001,11,0.18181818181818182,1.0,WRONG PARKING,0.0007082152974499234,0.18181818163636362,0.9999999989999999,0.33671774367599766,358
12.933,77.615,11,0.18181818181818182,1.0,NO PARKING,0.0007082152974499234,0.18181818163636362,0.9999999989999999,0.33671774367599766,359
12.984,77.58,11,0.18181818181818182,1.0,NO PARKING,0.0007082152974499234,0.18181818163636362,0.9999999989999999,0.33671774367599766,360
12.978,77.545,38,0.13157894736842105,1.0,WRONG PARKING,0.019830028328597853,0.13157894723684208,0.9999999989999999,0.33623080331166727,361
12.958,77.586,86,0.046511627906976744,1.0,NO PARKING,0.05382436260619418,0.04651162786046511,0.9999999989999999,0.3362145065751901,362
12.992,77.538,18,0.16666666666666666,1.0,NO PARKING,0.005665722379599387,0.16666666649999998,0.9999999989999999,0.33616619418979965,363
12.917,77.595,18,0.16666666666666666,1.0,WRONG PARKING,0.005665722379599387,0.16666666649999998,0.9999999989999999,0.33616619418979965,364
12.998000000000001,77.545,18,0.16666666666666666,1.0,NO PARKING,0.005665722379599387,0.16666666649999998,0.9999999989999999,0.33616619418979965,365
12.973,77.577,94,0.031914893617021274,1.0,NO PARKING,0.05949008498579356,0.03191489358510638,0.9999999989999999,0.336128020909918,366
12.964,77.58200000000001,71,0.07042253521126761,1.0,NO PARKING,0.043201133144445326,0.07042253514084507,0.9999999989999999,0.3356850733003916,367
12.976,77.531,27,0.14814814814814814,1.0,WRONG PARKING,0.012039660056648697,0.14814814799999998,0.9999999989999999,0.3356494593283243,368
12.963000000000001,77.58,41,0.12195121951219512,1.0,WRONG PARKING,0.021954674220947625,0.12195121939024389,0.9999999989999999,0.33536758068852257,369
12.976,77.583,82,0.04878048780487805,1.0,WRONG PARKING,0.05099150141639448,0.04878048775609756,0.9999999989999999,0.33525184795941676,370
12.957,77.577,42,0.11904761904761904,1.0,NO PARKING,0.02266288951839755,0.11904761892857141,0.9999999989999999,0.335140968244913,371
12.96,77.575,19,0.15789473684210525,1.0,WRONG PARKING,0.00637393767704931,0.1578947366842105,0.9999999989999999,0.3347659158753667,372
12.956,77.578,12,0.16666666666666666,1.0,WRONG PARKING,0.0014164305948998468,0.16666666649999998,0.9999999989999999,0.33404154829744986,373
12.972,77.577,86,0.03488372093023256,1.0,WRONG PARKING,0.05382436260619418,0.03488372089534884,0.9999999989999999,0.33388892518216684,374
12.974,77.583,30,0.13333333333333333,1.0,NO PARKING,0.014164305948998467,0.1333333332,0.9999999989999999,0.3337488193144992,375
12.961,77.529,75,0.05333333333333334,1.0,WRONG PARKING,0.046033994334245015,0.05333333328,0.9999999989999999,0.3336836635231225,376
12.987,77.549,20,0.15,1.0,WRONG PARKING,0.0070821529744992335,0.14999999984999998,0.9999999989999999,0.3335410761572496,377
12.972,77.547,32,0.125,1.0,WRONG PARKING,0.015580736543898315,0.12499999987499999,0.9999999989999999,0.33279036794694916,378
12.961,77.58800000000001,13,0.15384615384615385,1.0,NO PARKING,0.00212464589234977,0.1538461536923077,0.9999999989999999,0.3318315533846364,379
12.985,77.557,13,0.15384615384615385,1.0,WRONG PARKING,0.00212464589234977,0.1538461536923077,0.9999999989999999,0.3318315533846364,380
12.998000000000001,77.543,22,0.13636363636363635,1.0,WRONG PARKING,0.00849858356939908,0.1363636362272727,0.9999999989999999,0.331522018730154,381
12.98,77.574,36,0.1111111111111111,1.0,WRONG PARKING,0.01841359773369801,0.11111111099999998,0.9999999989999999,0.33142902076684894,382
12.981,77.589,36,0.1111111111111111,1.0,NO PARKING,0.01841359773369801,0.11111111099999998,0.9999999989999999,0.33142902076684894,383
12.917,77.578,36,0.1111111111111111,1.0,NO PARKING,0.01841359773369801,0.11111111099999998,0.9999999989999999,0.33142902076684894,384
12.998000000000001,77.551,76,0.039473684210526314,1.0,WRONG PARKING,0.04674220963169494,0.039473684171052625,0.9999999989999999,0.331265841350058,385
12.942,77.571,37,0.10810810810810811,1.0,WRONG PARKING,0.01912181303114793,0.108108108,0.9999999989999999,0.3311825278155739,386
12.961,77.637,61,0.06557377049180328,1.0,NO PARKING,0.036118980169946094,0.0655737704262295,0.9999999989999999,0.3311742438702189,387
12.968,77.574,39,0.10256410256410256,1.0,NO PARKING,0.020538243626047777,0.10256410246153845,0.9999999989999999,0.3307819420053315,388
12.967,77.536,39,0.10256410256410256,1.0,NO PARKING,0.020538243626047777,0.10256410246153845,0.9999999989999999,0.3307819420053315,389
12.999,77.551,96,0.0,1.0,WRONG PARKING,0.06090651558069341,0.0,0.9999999989999999,0.33045325749034665,390
12.959,77.57900000000001,14,0.14285714285714285,1.0,WRONG PARKING,0.0028328611897996936,0.1428571427142857,0.9999999989999999,0.32998785883775694,391
12.987,77.554,14,0.14285714285714285,1.0,NO PARKING,0.0028328611897996936,0.1428571427142857,0.9999999989999999,0.32998785883775694,392
12.996,77.584,67,0.04477611940298507,1.0,NO PARKING,0.04036827195464563,0.04477611935820895,0.9999999989999999,0.32913935954896456,393
13.009,77.555,362,0.13812154696132597,0.5883977900552486,WRONG PARKING,0.24929178470237304,0.1381215468232044,0.5883977894668507,0.3287895385558826,394
12.993,77.555,26,0.11538461538461539,1.0,WRONG PARKING,0.011331444759198775,0.11538461526923077,0.9999999989999999,0.32874264513344553,395
12.988,77.555,15,0.13333333333333333,1.0,NO PARKING,0.0035410764872496167,0.1333333332,0.9999999989999999,0.3284372045836248,396
12.979000000000001,77.541,15,0.13333333333333333,1.0,WRONG PARKING,0.0035410764872496167,0.1333333332,0.9999999989999999,0.3284372045836248,397
12.986,77.589,15,0.13333333333333333,1.0,WRONG PARKING,0.0035410764872496167,0.1333333332,0.9999999989999999,0.3284372045836248,398
12.98,77.578,15,0.13333333333333333,1.0,WRONG PARKING,0.0035410764872496167,0.1333333332,0.9999999989999999,0.3284372045836248,399
12.978,77.544,62,0.04838709677419355,1.0,NO PARKING,0.03682719546739602,0.04838709672580645,0.9999999989999999,0.32809101677885927,400
12.967,77.535,28,0.10714285714285714,1.0,WRONG PARKING,0.01274787535409862,0.10714285703571427,0.9999999989999999,0.32780250878419215,401
12.928,77.586,58,0.05172413793103448,1.0,NO PARKING,0.03399433427759632,0.05172413787931034,0.9999999989999999,0.3273419944146602,402
12.974,77.566,16,0.125,1.0,NO PARKING,0.00424929178469954,0.12499999987499999,0.9999999989999999,0.32712464556734977,403
12.975,77.546,30,0.1,1.0,WRONG PARKING,0.014164305948998467,0.0999999999,0.9999999989999999,0.3270821526544992,404
12.922,77.581,30,0.1,1.0,NO PARKING,0.014164305948998467,0.0999999999,0.9999999989999999,0.3270821526544992,405
12.934000000000001,77.616,31,0.0967741935483871,1.0,NO PARKING,0.01487252124644839,0.0967741934516129,0.9999999989999999,0.32679109901354675,406
12.985,77.554,69,0.028985507246376812,1.0,NO PARKING,0.04178470254954548,0.028985507217391304,0.9999999989999999,0.326689452418251,407
12.955,77.58,32,0.09375,1.0,NO PARKING,0.015580736543898315,0.09374999990624999,0.9999999989999999,0.32654036795319913,408
13.011000000000001,77.55,68,0.029411764705882353,1.0,WRONG PARKING,0.041076487252095555,0.029411764676470584,0.9999999989999999,0.32642059626134184,409
12.984,77.549,33,0.09090909090909091,1.0,NO PARKING,0.016288951841348237,0.09090909081818181,0.9999999989999999,0.32632629378431044,410
12.971,77.596,33,0.09090909090909091,1.0,NO PARKING,0.016288951841348237,0.09090909081818181,0.9999999989999999,0.32632629378431044,411
12.914,77.608,51,0.058823529411764705,1.0,NO PARKING,0.029036827195446858,0.05882352935294117,0.9999999989999999,0.32628311916831165,412
12.997,77.546,34,0.08823529411764706,1.0,WRONG PARKING,0.01699716713879816,0.08823529402941176,0.9999999989999999,0.3261456420752814,413
12.946,77.57000000000001,17,0.11764705882352941,1.0,NO PARKING,0.004957507082149463,0.11764705870588234,0.9999999989999999,0.32600816498225116,414
12.964,77.557,17,0.11764705882352941,1.0,WRONG PARKING,0.004957507082149463,0.11764705870588234,0.9999999989999999,0.32600816498225116,415
12.954,77.59100000000001,17,0.11764705882352941,1.0,WRONG PARKING,0.004957507082149463,0.11764705870588234,0.9999999989999999,0.32600816498225116,416
12.998000000000001,77.548,66,0.030303030303030304,1.0,WRONG PARKING,0.03966005665719571,0.03030303027272727,0.9999999989999999,0.3258906340831433,417
12.987,77.55,37,0.08108108108108109,1.0,WRONG PARKING,0.01912181303114793,0.081081081,0.9999999989999999,0.32577712241557394,418
12.986,77.556,45,0.06666666666666667,1.0,NO PARKING,0.024787535410747318,0.0666666666,0.9999999989999999,0.3257271007253736,419
12.978,77.543,39,0.07692307692307693,1.0,WRONG PARKING,0.020538243626047777,0.07692307684615385,0.9999999989999999,0.3256537368822546,420
12.989,77.538,42,0.07142857142857142,1.0,WRONG PARKING,0.02266288951839755,0.07142857135714285,0.9999999989999999,0.3256171587306273,421
12.981,77.59700000000001,74,0.013513513513513514,1.0,NO PARKING,0.0453257790367951,0.0135135135,0.9999999989999999,0.32536559191839753,422
12.914,77.607,78,0.02564102564102564,0.9871794871794872,NO PARKING,0.04815864022659479,0.025641025615384613,0.9871794861923077,0.3253613710940666,423
12.961,77.577,19,0.10526315789473684,1.0,WRONG PARKING,0.00637393767704931,0.10526315778947366,0.9999999989999999,0.32423960009641933,424
12.991,77.553,19,0.10526315789473684,1.0,WRONG PARKING,0.00637393767704931,0.10526315778947366,0.9999999989999999,0.32423960009641933,425
12.96,77.643,19,0.10526315789473684,1.0,NO PARKING,0.00637393767704931,0.10526315778947366,0.9999999989999999,0.32423960009641933,426
12.984,77.554,19,0.10526315789473684,1.0,NO PARKING,0.00637393767704931,0.10526315778947366,0.9999999989999999,0.32423960009641933,427
12.917,77.57900000000001,19,0.10526315789473684,1.0,WRONG PARKING,0.00637393767704931,0.10526315778947366,0.9999999989999999,0.32423960009641933,428
12.927,77.586,70,0.014285714285714285,1.0,NO PARKING,0.0424929178469954,0.01428571427142857,0.9999999989999999,0.3241036014777834,429
12.983,77.608,75,0.0,1.0,WRONG PARKING,0.046033994334245015,0.0,0.9999999989999999,0.3230169968671225,430
12.932,77.586,53,0.03773584905660377,1.0,NO PARKING,0.030453257790346706,0.03773584901886792,0.9999999989999999,0.3227737983989469,431
12.929,77.581,65,0.015384615384615385,1.0,NO PARKING,0.03895184135974578,0.015384615369230768,0.9999999989999999,0.32255284345371904,432
12.956,77.546,22,0.09090909090909091,1.0,NO PARKING,0.00849858356939908,0.09090909081818181,0.9999999989999999,0.3224311096483358,433
12.958,77.56700000000001,23,0.08695652173913043,1.0,NO PARKING,0.009206798866849004,0.08695652165217391,0.9999999989999999,0.3219947034638593,434
12.981,77.607,62,0.016129032258064516,1.0,NO PARKING,0.03682719546739602,0.016129032241935484,0.9999999989999999,0.32163940388208506,435
12.98,77.605,24,0.08333333333333333,1.0,NO PARKING,0.009915014164298927,0.08333333324999999,0.9999999989999999,0.32162417343214944,436
12.963000000000001,77.58200000000001,46,0.043478260869565216,1.0,WRONG PARKING,0.02549575070819724,0.043478260826086954,0.9999999989999999,0.32144352721931596,437
12.998000000000001,77.544,45,0.044444444444444446,1.0,WRONG PARKING,0.024787535410747318,0.0444444444,0.9999999989999999,0.3212826562853736,438
12.98,77.593,44,0.045454545454545456,1.0,NO PARKING,0.024079320113297394,0.045454545409090906,0.9999999989999999,0.32113056883846686,439
12.912,77.586,26,0.07692307692307693,1.0,NO PARKING,0.011331444759198775,0.07692307684615385,0.9999999989999999,0.3210503374488301,440
12.988,77.556,26,0.07692307692307693,1.0,NO PARKING,0.011331444759198775,0.07692307684615385,0.9999999989999999,0.3210503374488301,441
12.946,77.571,60,0.016666666666666666,1.0,NO PARKING,0.03541076487249617,0.01666666665,0.9999999989999999,0.32103871546624807,442
12.967,77.57900000000001,40,0.05,1.0,WRONG PARKING,0.0212464589234977,0.04999999995,0.9999999989999999,0.32062322915174885,443
12.998000000000001,77.541,68,0.0,1.0,WRONG PARKING,0.041076487252095555,0.0,0.9999999989999999,0.32053824332604774,444
12.975,77.578,29,0.06896551724137931,1.0,WRONG PARKING,0.013456090651548545,0.06896551717241378,0.9999999989999999,0.320521148460257,445
12.964,77.641,29,0.06896551724137931,1.0,WRONG PARKING,0.013456090651548545,0.06896551717241378,0.9999999989999999,0.320521148460257,446
12.974,77.58,58,0.017241379310344827,1.0,NO PARKING,0.03399433427759632,0.017241379293103445,0.9999999989999999,0.3204454426974188,447
12.995000000000001,77.555,38,0.05263157894736842,1.0,NO PARKING,0.019830028328597853,0.05263157889473683,0.9999999989999999,0.32044132964324623,448
12.932,77.584,30,0.06666666666666667,1.0,NO PARKING,0.014164305948998467,0.0666666666,0.9999999989999999,0.32041548599449915,449
12.98,77.556,36,0.05555555555555555,1.0,NO PARKING,0.01841359773369801,0.05555555549999999,0.9999999989999999,0.320317909666849,450
12.937,77.602,35,0.05714285714285714,1.0,WRONG PARKING,0.017705382436248085,0.05714285708571428,0.9999999989999999,0.3202812623352669,451
12.986,77.554,35,0.05714285714285714,1.0,NO PARKING,0.017705382436248085,0.05714285708571428,0.9999999989999999,0.3202812623352669,452
12.981,77.559,33,0.06060606060606061,1.0,NO PARKING,0.016288951841348237,0.06060606054545454,0.9999999989999999,0.320265687729765,453
12.99,77.554,67,0.0,1.0,WRONG PARKING,0.04036827195464563,0.0,0.9999999989999999,0.3201841356773228,454
12.998000000000001,77.552,67,0.0,1.0,WRONG PARKING,0.04036827195464563,0.0,0.9999999989999999,0.3201841356773228,455
12.989,77.592,57,0.017543859649122806,1.0,NO PARKING,0.0332861189801464,0.017543859631578944,0.9999999989999999,0.32015183111638895,456
12.963000000000001,77.56,10,0.1,1.0,NO PARKING,0.0,0.0999999999,0.9999999989999999,0.31999999968,457
12.967,77.595,10,0.1,1.0,NO PARKING,0.0,0.0999999999,0.9999999989999999,0.31999999968,458
12.926,77.58500000000001,10,0.1,1.0,NO PARKING,0.0,0.0999999999,0.9999999989999999,0.31999999968,459
12.962,77.598,66,0.0,1.0,NO PARKING,0.03966005665719571,0.0,0.9999999989999999,0.31983002802859783,460
12.94,77.57300000000001,52,0.019230769230769232,1.0,NO PARKING,0.02974504249289678,0.019230769211538462,0.9999999989999999,0.31871867478875604,461
12.99,77.589,11,0.09090909090909091,1.0,WRONG PARKING,0.0007082152974499234,0.09090909081818181,0.9999999989999999,0.31853592551236126,462
12.96,77.532,11,0.09090909090909091,1.0,WRONG PARKING,0.0007082152974499234,0.09090909081818181,0.9999999989999999,0.31853592551236126,463
12.958,77.572,11,0.09090909090909091,1.0,NO PARKING,0.0007082152974499234,0.09090909081818181,0.9999999989999999,0.31853592551236126,464
12.951,77.59100000000001,11,0.09090909090909091,1.0,NO PARKING,0.0007082152974499234,0.09090909081818181,0.9999999989999999,0.31853592551236126,465
12.986,77.581,11,0.09090909090909091,1.0,NO PARKING,0.0007082152974499234,0.09090909081818181,0.9999999989999999,0.31853592551236126,466
12.967,77.57000000000001,11,0.09090909090909091,1.0,WRONG PARKING,0.0007082152974499234,0.09090909081818181,0.9999999989999999,0.31853592551236126,467
12.968,77.537,11,0.09090909090909091,1.0,WRONG PARKING,0.0007082152974499234,0.09090909081818181,0.9999999989999999,0.31853592551236126,468
13.01,77.55,48,0.020833333333333332,1.0,WRONG PARKING,0.02691218130309709,0.020833333312499997,0.9999999989999999,0.3176227570140485,469
12.93,77.584,12,0.08333333333333333,1.0,NO PARKING,0.0014164305948998468,0.08333333324999999,0.9999999989999999,0.31737488164744987,470
12.905000000000001,77.586,12,0.08333333333333333,1.0,NO PARKING,0.0014164305948998468,0.08333333324999999,0.9999999989999999,0.31737488164744987,471
12.944,77.572,12,0.08333333333333333,1.0,NO PARKING,0.0014164305948998468,0.08333333324999999,0.9999999989999999,0.31737488164744987,472
12.983,77.563,12,0.08333333333333333,1.0,NO PARKING,0.0014164305948998468,0.08333333324999999,0.9999999989999999,0.31737488164744987,473
12.997,77.55,47,0.02127659574468085,1.0,WRONG PARKING,0.026203966005647165,0.021276595723404252,0.9999999989999999,0.3173573018475044,474
12.96,77.644,45,0.022222222222222223,1.0,NO PARKING,0.024787535410747318,0.0222222222,0.9999999989999999,0.3168382118453736,475
12.965,77.58500000000001,44,0.022727272727272728,1.0,NO PARKING,0.024079320113297394,0.022727272704545453,0.9999999989999999,0.31658511429755776,476
12.98,77.57900000000001,13,0.07692307692307693,1.0,WRONG PARKING,0.00212464589234977,0.07692307684615385,0.9999999989999999,0.3164469380154056,477
12.981,77.602,13,0.07692307692307693,1.0,WRONG PARKING,0.00212464589234977,0.07692307684615385,0.9999999989999999,0.3164469380154056,478
12.935,77.614,13,0.07692307692307693,1.0,NO PARKING,0.00212464589234977,0.07692307684615385,0.9999999989999999,0.3164469380154056,479
12.963000000000001,77.584,13,0.07692307692307693,1.0,NO PARKING,0.00212464589234977,0.07692307684615385,0.9999999989999999,0.3164469380154056,480
12.983,77.604,13,0.07692307692307693,1.0,NO PARKING,0.00212464589234977,0.07692307684615385,0.9999999989999999,0.3164469380154056,481
12.987,77.581,13,0.07692307692307693,1.0,NO PARKING,0.00212464589234977,0.07692307684615385,0.9999999989999999,0.3164469380154056,482
12.974,77.552,55,0.0,1.0,NO PARKING,0.03186968838524655,0.0,0.9999999989999999,0.3159348438926232,483
12.974,77.58200000000001,41,0.024390243902439025,1.0,WRONG PARKING,0.021954674220947625,0.02439024387804878,0.9999999989999999,0.31585538558608356,484
12.929,77.586,41,0.024390243902439025,1.0,NO PARKING,0.021954674220947625,0.02439024387804878,0.9999999989999999,0.31585538558608356,485
12.976,77.532,14,0.07142857142857142,1.0,WRONG PARKING,0.0028328611897996936,0.07142857135714285,0.9999999989999999,0.31570214456632834,486
12.982000000000001,77.60000000000001,14,0.07142857142857142,1.0,WRONG PARKING,0.0028328611897996936,0.07142857135714285,0.9999999989999999,0.31570214456632834,487
12.965,77.583,54,0.0,1.0,WRONG PARKING,0.03116147308779663,0.0,0.9999999989999999,0.31558073624389826,488
12.976,77.58200000000001,54,0.0,1.0,WRONG PARKING,0.03116147308779663,0.0,0.9999999989999999,0.31558073624389826,489
13.011000000000001,77.551,97,0.030927835051546393,0.9278350515463918,WRONG PARKING,0.061614730878143335,0.030927835020618556,0.9278350506185566,0.3153434476287623,490
12.962,77.59700000000001,53,0.0,1.0,NO PARKING,0.030453257790346706,0.0,0.9999999989999999,0.3152266285951733,491
12.954,77.584,15,0.06666666666666667,1.0,WRONG PARKING,0.0035410764872496167,0.0666666666,0.9999999989999999,0.31510387126362477,492
12.99,77.556,15,0.06666666666666667,1.0,WRONG PARKING,0.0035410764872496167,0.0666666666,0.9999999989999999,0.31510387126362477,493
12.911,77.58800000000001,16,0.0625,1.0,NO PARKING,0.00424929178469954,0.062499999937499995,0.9999999989999999,0.31462464557984976,494
12.961,77.636,34,0.029411764705882353,1.0,NO PARKING,0.01699716713879816,0.029411764676470584,0.9999999989999999,0.31438093620469315,495
12.986,77.552,17,0.058823529411764705,1.0,WRONG PARKING,0.004957507082149463,0.05882352935294117,0.9999999989999999,0.31424345911166296,496
13.007,77.554,17,0.058823529411764705,1.0,WRONG PARKING,0.004957507082149463,0.05882352935294117,0.9999999989999999,0.31424345911166296,497
12.926,77.586,50,0.0,1.0,NO PARKING,0.028328611897996934,0.0,0.9999999989999999,0.31416430564899844,498
12.932,77.614,18,0.05555555555555555,1.0,NO PARKING,0.005665722379599387,0.05555555549999999,0.9999999989999999,0.3139439719897997,499
12.963000000000001,77.599,31,0.03225806451612903,1.0,NO PARKING,0.01487252124644839,0.03225806448387097,0.9999999989999999,0.3138878732199984,500
12.99,77.538,19,0.05263157894736842,1.0,WRONG PARKING,0.00637393767704931,0.05263157889473683,0.9999999989999999,0.313713284317472,501
12.98,77.604,29,0.034482758620689655,1.0,WRONG PARKING,0.013456090651548545,0.03448275858620689,0.9999999989999999,0.31362459674301557,502
12.981,77.604,29,0.034482758620689655,1.0,WRONG PARKING,0.013456090651548545,0.03448275858620689,0.9999999989999999,0.31362459674301557,503
13.004,77.554,20,0.05,1.0,WRONG PARKING,0.0070821529744992335,0.04999999995,0.9999999989999999,0.3135410761772496,504
12.986,77.56,20,0.05,1.0,WRONG PARKING,0.0070821529744992335,0.04999999995,0.9999999989999999,0.3135410761772496,505
12.963000000000001,77.57900000000001,28,0.03571428571428571,1.0,WRONG PARKING,0.01274787535409862,0.03571428567857143,0.9999999989999999,0.31351679451276354,506
12.988,77.577,48,0.0,1.0,WRONG PARKING,0.02691218130309709,0.0,0.9999999989999999,0.31345609035154853,507
12.961,77.599,27,0.037037037037037035,1.0,NO PARKING,0.012039660056648697,0.037037036999999995,0.9999999989999999,0.3134272371283243,508
13.001,77.551,27,0.037037037037037035,1.0,WRONG PARKING,0.012039660056648697,0.037037036999999995,0.9999999989999999,0.3134272371283243,509
13.003,77.553,27,0.037037037037037035,1.0,WRONG PARKING,0.012039660056648697,0.037037036999999995,0.9999999989999999,0.3134272371283243,510
12.945,77.58,21,0.047619047619047616,1.0,NO PARKING,0.007790368271949157,0.04761904757142856,0.9999999989999999,0.31341899335026024,511
12.965,77.581,26,0.038461538461538464,1.0,WRONG PARKING,0.011331444759198775,0.038461538423076924,0.9999999989999999,0.31335802976421473,512
12.917,77.59700000000001,26,0.038461538461538464,1.0,NO PARKING,0.011331444759198775,0.038461538423076924,0.9999999989999999,0.31335802976421473,513
12.931000000000001,77.586,26,0.038461538461538464,1.0,NO PARKING,0.011331444759198775,0.038461538423076924,0.9999999989999999,0.31335802976421473,514
12.972,77.537,22,0.045454545454545456,1.0,NO PARKING,0.00849858356939908,0.045454545409090906,0.9999999989999999,0.3133402005665177,515
12.979000000000001,77.61,25,0.04,1.0,NO PARKING,0.01062322946174885,0.03999999996,0.9999999989999999,0.3133116144228744,516
12.969,77.602,25,0.04,1.0,NO PARKING,0.01062322946174885,0.03999999996,0.9999999989999999,0.3133116144228744,517
12.987,77.56,23,0.043478260869565216,1.0,WRONG PARKING,0.009206798866849004,0.043478260826086954,0.9999999989999999,0.3132990512986419,518
12.985,77.59400000000001,24,0.041666666666666664,1.0,NO PARKING,0.009915014164298927,0.041666666624999994,0.9999999989999999,0.31329084010714947,519
12.97,77.537,24,0.041666666666666664,1.0,WRONG PARKING,0.009915014164298927,0.041666666624999994,0.9999999989999999,0.31329084010714947,520
12.981,77.58800000000001,24,0.041666666666666664,1.0,NO PARKING,0.009915014164298927,0.041666666624999994,0.9999999989999999,0.31329084010714947,521
12.958,77.578,46,0.0,1.0,NO PARKING,0.02549575070819724,0.0,0.9999999989999999,0.31274787505409857,522
12.965,77.58,44,0.0,1.0,WRONG PARKING,0.024079320113297394,0.0,0.9999999989999999,0.31203965975664866,523
12.997,77.584,43,0.0,1.0,WRONG PARKING,0.02337110481584747,0.0,0.9999999989999999,0.3116855521079237,524
12.966000000000001,77.58200000000001,42,0.0,1.0,WRONG PARKING,0.02266288951839755,0.0,0.9999999989999999,0.31133144445919875,525
13.184000000000001,77.68,653,0.41347626339969373,0.0,NO PARKING,0.4553824362603007,0.4134762629862174,0.0,0.31038647072739384,526
12.982000000000001,77.563,39,0.0,1.0,NO PARKING,0.020538243626047777,0.0,0.9999999989999999,0.3102691215130238,527
12.916,77.574,10,0.5,0.7,NO PARKING,0.0,0.49999999949999996,0.6999999992999999,0.30999999968999997,528
12.981,77.606,36,0.0,1.0,WRONG PARKING,0.01841359773369801,0.0,0.9999999989999999,0.30920679856684896,529
12.967,77.60000000000001,34,0.0,1.0,NO PARKING,0.01699716713879816,0.0,0.9999999989999999,0.30849858326939905,530
12.969,77.586,33,0.0,1.0,WRONG PARKING,0.016288951841348237,0.0,0.9999999989999999,0.3081444756206741,531
12.996,77.58500000000001,32,0.0,1.0,NO PARKING,0.015580736543898315,0.0,0.9999999989999999,0.30779036797194914,532
12.955,77.593,31,0.0,1.0,NO PARKING,0.01487252124644839,0.0,0.9999999989999999,0.3074362603232242,533
12.969,77.581,31,0.0,1.0,WRONG PARKING,0.01487252124644839,0.0,0.9999999989999999,0.3074362603232242,534
12.98,77.606,30,0.0,1.0,WRONG PARKING,0.014164305948998467,0.0,0.9999999989999999,0.3070821526744992,535
12.929,77.58500000000001,30,0.0,1.0,NO PARKING,0.014164305948998467,0.0,0.9999999989999999,0.3070821526744992,536
12.966000000000001,77.586,29,0.0,1.0,NO PARKING,0.013456090651548545,0.0,0.9999999989999999,0.3067280450257742,537
12.979000000000001,77.542,29,0.0,1.0,WRONG PARKING,0.013456090651548545,0.0,0.9999999989999999,0.3067280450257742,538
12.93,77.581,28,0.0,1.0,NO PARKING,0.01274787535409862,0.0,0.9999999989999999,0.30637393737704927,539
12.929,77.584,27,0.0,1.0,NO PARKING,0.012039660056648697,0.0,0.9999999989999999,0.3060198297283243,540
12.997,77.551,27,0.0,1.0,WRONG PARKING,0.012039660056648697,0.0,0.9999999989999999,0.3060198297283243,541
12.973,77.539,26,0.0,1.0,WRONG PARKING,0.011331444759198775,0.0,0.9999999989999999,0.30566572207959936,542
12.971,77.547,26,0.0,1.0,NO PARKING,0.011331444759198775,0.0,0.9999999989999999,0.30566572207959936,543
12.987,77.537,26,0.0,1.0,WRONG PARKING,0.011331444759198775,0.0,0.9999999989999999,0.30566572207959936,544
12.963000000000001,77.642,26,0.0,1.0,NO PARKING,0.011331444759198775,0.0,0.9999999989999999,0.30566572207959936,545
12.936,77.602,26,0.0,1.0,WRONG PARKING,0.011331444759198775,0.0,0.9999999989999999,0.30566572207959936,546
12.966000000000001,77.58500000000001,25,0.0,1.0,NO PARKING,0.01062322946174885,0.0,0.9999999989999999,0.3053116144308744,547
12.981,77.577,24,0.0,1.0,WRONG PARKING,0.009915014164298927,0.0,0.9999999989999999,0.30495750678214945,548
12.938,77.577,24,0.0,1.0,WRONG PARKING,0.009915014164298927,0.0,0.9999999989999999,0.30495750678214945,549
12.988,77.592,23,0.0,1.0,WRONG PARKING,0.009206798866849004,0.0,0.9999999989999999,0.3046033991334245,550
13.0,77.553,22,0.0,1.0,WRONG PARKING,0.00849858356939908,0.0,0.9999999989999999,0.3042492914846995,551
12.968,77.587,22,0.0,1.0,NO PARKING,0.00849858356939908,0.0,0.9999999989999999,0.3042492914846995,552
12.973,77.58200000000001,21,0.0,1.0,WRONG PARKING,0.007790368271949157,0.0,0.9999999989999999,0.3038951838359745,553
12.911,77.58500000000001,20,0.0,1.0,WRONG PARKING,0.0070821529744992335,0.0,0.9999999989999999,0.30354107618724957,554
12.963000000000001,77.583,20,0.0,1.0,WRONG PARKING,0.0070821529744992335,0.0,0.9999999989999999,0.30354107618724957,555
12.963000000000001,77.59,20,0.0,1.0,NO PARKING,0.0070821529744992335,0.0,0.9999999989999999,0.30354107618724957,556
12.965,77.58200000000001,20,0.0,1.0,WRONG PARKING,0.0070821529744992335,0.0,0.9999999989999999,0.30354107618724957,557
12.908,77.601,19,0.0,1.0,NO PARKING,0.00637393767704931,0.0,0.9999999989999999,0.3031869685385246,558
12.961,77.638,19,0.0,1.0,NO PARKING,0.00637393767704931,0.0,0.9999999989999999,0.3031869685385246,559
12.961,77.60000000000001,19,0.0,1.0,NO PARKING,0.00637393767704931,0.0,0.9999999989999999,0.3031869685385246,560
12.914,77.586,19,0.0,1.0,NO PARKING,0.00637393767704931,0.0,0.9999999989999999,0.3031869685385246,561
12.974,77.581,18,0.0,1.0,WRONG PARKING,0.005665722379599387,0.0,0.9999999989999999,0.30283286088979966,562
12.973,77.546,18,0.0,1.0,NO PARKING,0.005665722379599387,0.0,0.9999999989999999,0.30283286088979966,563
